date,session_id,batch,source_kind,original_filename,final_filename_current,source_drive_id,destination_drive_id,legacy_path,coverage,note
2026-06-17,20260617_132446_9c06c01e,CC_MX_ES_DISCORD,discord_attachment,47_-_IA_-_Story_Mexico.mov,CC_MX_ES_VID_LIMITE_ALTO_PV_001.mov,,1ih52uaBWZi245mRrAyuIyFq9dgu_RtDW,,exact,Original entregue no Discord; não existe bruto em LEGACY.
2026-06-17,20260617_132446_9c06c01e,CC_MX_ES_DISCORD,discord_attachment,46_-_IA_-_Story_Mexico.mov,CC_MX_ES_VID_LIMITE_ALTO_PV_002.mov,,1qN8P_g4oQ-I7YRdEhl165m658Hwhi7uZ,,exact,Original entregue no Discord; não existe bruto em LEGACY.
2026-06-20,20260620_111122_6761a81c,CC_ES_ES_DISCORD,discord_cache,img_a74573ea12f6.png,CC_ES_ES_IMG_LIMITE_ALTO_NV_01.png,,,,technical_source_name,Nome humano do anexo não foi preservado no registro; cache técnico recuperado. Kelly marcou o lote como não definitivo.
2026-06-20,20260620_111122_6761a81c,CC_ES_ES_DISCORD,discord_cache,img_1cd44c91236f.png,CC_ES_ES_IMG_URGENCIA_NV_01.png,,,,technical_source_name,Nome humano do anexo não foi preservado no registro; cache técnico recuperado. Kelly marcou o lote como não definitivo.
2026-06-20,20260620_111122_6761a81c,CC_ES_ES_DISCORD,discord_cache,img_e12a2fadb8e8.png,CC_ES_ES_IMG_LIMITE_ALTO_NV_02.png,,,,technical_source_name,Nome humano do anexo não foi preservado no registro; cache técnico recuperado. Kelly marcou o lote como não definitivo.
2026-06-20,20260620_111122_6761a81c,CC_ES_ES_DISCORD,discord_cache,img_38cb6e59cb7a.png,CC_ES_ES_IMG_LIMITE_ALTO_NV_03.png,,,,technical_source_name,Nome humano do anexo não foi preservado no registro; cache técnico recuperado. Kelly marcou o lote como não definitivo.
2026-06-20,20260620_111122_6761a81c,CC_ES_ES_DISCORD,discord_cache,img_907c536b7dcd.png,CC_ES_ES_IMG_LIMITE_ALTO_NV_04.png,,,,technical_source_name,Nome humano do anexo não foi preservado no registro; cache técnico recuperado. Kelly marcou o lote como não definitivo.
2026-06-20,20260620_111122_6761a81c,CC_ES_ES_DISCORD,discord_cache,img_b8d575047e1a.png,CC_ES_ES_IMG_URGENCIA_NV_02.png,,,,technical_source_name,Nome humano do anexo não foi preservado no registro; cache técnico recuperado. Kelly marcou o lote como não definitivo.
2026-06-20,20260620_111122_6761a81c,CC_ES_ES_DISCORD,discord_cache,img_0f34af6d64c6.png,CC_ES_ES_IMG_LIMITE_ALTO_NV_05.png,,,,technical_source_name,Nome humano do anexo não foi preservado no registro; cache técnico recuperado. Kelly marcou o lote como não definitivo.
2026-06-20,20260620_111122_6761a81c,CC_ES_ES_DISCORD,discord_cache,img_a1a6d198955a.png,CC_ES_ES_IMG_LIMITE_ALTO_NV_06.png,,,,technical_source_name,Nome humano do anexo não foi preservado no registro; cache técnico recuperado. Kelly marcou o lote como não definitivo.
2026-06-20,20260620_111122_6761a81c,CC_ES_ES_DISCORD,discord_cache,img_3a46df98c8aa.png,CC_ES_ES_IMG_URGENCIA_NV_03.png,,,,technical_source_name,Nome humano do anexo não foi preservado no registro; cache técnico recuperado. Kelly marcou o lote como não definitivo.
2026-06-20,20260620_111122_6761a81c,CC_ES_ES_DISCORD,discord_cache,img_cca0c63bd672.png,CC_ES_ES_IMG_LIMITE_ALTO_NV_07.png,,,,technical_source_name,Nome humano do anexo não foi preservado no registro; cache técnico recuperado. Kelly marcou o lote como não definitivo.
2026-06-30,20260630_153749_b4674505,CAR_BR_DISCORD_10,discord_cache,img_d0fb5413c1da.jpeg,CAR_BR_BR_IMG_APROVACAO_FACILITADA_NV_001.jpg,,1s29yTERKwUEoJhkLaiDzMoQkBZ4bFbJK,,technical_source_name,Nome humano do anexo não foi preservado; cache técnico e par final foram recuperados da thread. Prefixo final corrigido posteriormente para CAR_BR_BR.
2026-06-30,20260630_153749_b4674505,CAR_BR_DISCORD_10,discord_cache,img_1294983d8e51.jpeg,CAR_BR_BR_IMG_APROVACAO_ONLINE_NV_001.jpg,,1tLItwvE-laYkzJapAPb5sEaruZw3EGHE,,technical_source_name,Nome humano do anexo não foi preservado; cache técnico e par final foram recuperados da thread. Prefixo final corrigido posteriormente para CAR_BR_BR.
2026-06-30,20260630_153749_b4674505,CAR_BR_DISCORD_10,discord_cache,img_85a81f37e06d.jpeg,CAR_BR_BR_IMG_SCORE_BAIXO_NV_001.jpg,,1BOEti3c5a0FvlF8gkWSLSHp3tuzts1hs,,technical_source_name,Nome humano do anexo não foi preservado; cache técnico e par final foram recuperados da thread. Prefixo final corrigido posteriormente para CAR_BR_BR.
2026-06-30,20260630_153749_b4674505,CAR_BR_DISCORD_10,discord_cache,img_a0cccfa07e47.jpeg,CAR_BR_BR_IMG_FINANCIAMENTO_FACIL_NV_001.jpg,,1lE9LzeUZTIffrDXFTfL4KM9bs3KxyYOV,,technical_source_name,Nome humano do anexo não foi preservado; cache técnico e par final foram recuperados da thread. Prefixo final corrigido posteriormente para CAR_BR_BR.
2026-06-30,20260630_153749_b4674505,CAR_BR_DISCORD_10,discord_cache,img_57ea4fd33b63.jpeg,CAR_BR_BR_IMG_URGENCIA_NV_001.jpg,,1dxZCgKiZghGiba9DFg8hcl3wXmVuz4p5,,technical_source_name,Nome humano do anexo não foi preservado; cache técnico e par final foram recuperados da thread. Prefixo final corrigido posteriormente para CAR_BR_BR.
2026-06-30,20260630_153749_b4674505,CAR_BR_DISCORD_10,discord_cache,img_5ad1a3078b8b.jpeg,CAR_BR_BR_IMG_ENTRADA_ZERO_NV_001.jpg,,1l-1ef9hO3AAUNjoJ_8_pPOd9nMElYJVn,,technical_source_name,Nome humano do anexo não foi preservado; cache técnico e par final foram recuperados da thread. Prefixo final corrigido posteriormente para CAR_BR_BR.
2026-06-30,20260630_153749_b4674505,CAR_BR_DISCORD_10,discord_cache,img_7f6ea20d6f69.jpeg,CAR_BR_BR_IMG_SEM_ENTRADA_NV_001.jpg,,1o9TQsOw--4hiO_npZixhLr1JuZas3czB,,technical_source_name,Nome humano do anexo não foi preservado; cache técnico e par final foram recuperados da thread. Prefixo final corrigido posteriormente para CAR_BR_BR.
2026-06-30,20260630_153749_b4674505,CAR_BR_DISCORD_10,discord_cache,img_fa87de218bbc.jpeg,CAR_BR_BR_IMG_SEM_ENTRADA_NV_002.jpg,,1SiBQcnPDIT9OE5_jWu6OueiXgF9akAeH,,technical_source_name,Nome humano do anexo não foi preservado; cache técnico e par final foram recuperados da thread. Prefixo final corrigido posteriormente para CAR_BR_BR.
2026-06-30,20260630_153749_b4674505,CAR_BR_DISCORD_10,discord_cache,img_b5c52e775439.jpeg,CAR_BR_BR_IMG_CONQUISTE_AGORA_NV_001.jpg,,1mpQU7kX7Tjo_NP2XwBlbz3MrXE8_WX7n,,technical_source_name,Nome humano do anexo não foi preservado; cache técnico e par final foram recuperados da thread. Prefixo final corrigido posteriormente para CAR_BR_BR.
2026-06-30,20260630_153749_b4674505,CAR_BR_DISCORD_10,discord_cache,img_d963e29eaf60.jpeg,CAR_BR_BR_IMG_CARRO_NOVO_NV_001.jpg,,1tNX7ahwQekYadfWRxUf68E-XrVLa3KW-,,technical_source_name,Nome humano do anexo não foi preservado; cache técnico e par final foram recuperados da thread. Prefixo final corrigido posteriormente para CAR_BR_BR.
2026-07-02,20260702_122658_18546115,CAR_BR_DRIVE_23,drive_upload_manual,1_02  - IA - Story Financiamento(Brasil).mp4,CAR_BR_BR_VID_FINANCIAMENTO_SEM_ENTRADA_PV_001.mp4,1qfQd_tfztuQ9Y901iJbeZMVPKRtWgcB0,1eA0ozY9H2frfF-WXbiltHrodVFT-Z73k,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/VID/99_LEGACY,exact,Reverificado em 2026-07-07 e movido para LEGACY em 2026-07-10.
2026-07-02,20260702_122658_18546115,CAR_BR_DRIVE_23,drive_upload_manual,2_19 - IA - Story Financiamento (Brasil).mp4,CAR_BR_BR_VID_FINANCIAMENTO_SEM_ENTRADA_PV_002.mp4,1jKQIJNmHbXrZyjtaBdr7lijR3vy8OFy1,1yWtKop0B3zTnXJR7yAEroiacTZiH-yBm,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/VID/99_LEGACY,exact,Reverificado em 2026-07-07 e movido para LEGACY em 2026-07-10.
2026-07-02,20260702_122658_18546115,CAR_BR_DRIVE_23,drive_upload_manual,3_13 - IA - KELLY - Story Financiamento (Brasil).mp4,CAR_BR_BR_VID_FINANCIAMENTO_SEM_ENTRADA_PV_003.mp4,1ANGvu3Z6uUTinZE3nH1spDresC-1-MQV,1jLoVcJntX2b2xa12XmEipXHyJqEH3hSc,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/VID/99_LEGACY,exact,Reverificado em 2026-07-07 e movido para LEGACY em 2026-07-10.
2026-07-02,20260702_122658_18546115,CAR_BR_DRIVE_23,drive_upload_manual,4_05 - IA - Story Financiamento (Brasil).mp4,CAR_BR_BR_VID_FINANCIAMENTO_SEM_ENTRADA_PV_004.mp4,1Lng2_SA6z2DBCRpsjanUC4zQV73tu91d,1aJDVxn_clrx8m2lfMWePUFft1JTAyUYi,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/VID/99_LEGACY,exact,Reverificado em 2026-07-07 e movido para LEGACY em 2026-07-10.
2026-07-02,20260702_122658_18546115,CAR_BR_DRIVE_23,drive_upload_manual,5_10 - IA - Story Financiamento (Brasil).mp4,CAR_BR_BR_VID_FINANCIAMENTO_SEM_ENTRADA_PV_005.mp4,1o-GPmyNR93fKTPSiShBMoz6lyUB2AW7C,1K3SO33PRoL3FLdjcWNEc0b2ezyAwvCKP,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/VID/99_LEGACY,exact,Reverificado em 2026-07-07 e movido para LEGACY em 2026-07-10.
2026-07-02,20260702_122658_18546115,CAR_BR_DRIVE_23,drive_upload_manual,6_18 - IA - Story Financiamento (Brasil).mp4,CAR_BR_BR_VID_FINANCIAMENTO_SEM_ENTRADA_PV_006.mp4,18782BlHM1UwvkZd_WyK9CV0KlqIiYAMU,1rOW8XTp6yW1wQSxhLulRYSHeIBnmP4NN,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/VID/99_LEGACY,exact,Reverificado em 2026-07-07 e movido para LEGACY em 2026-07-10.
2026-07-02,20260702_122658_18546115,CAR_BR_DRIVE_23,drive_upload_manual,7_16 - IA - Story Financiamento (Brasil).mp4,CAR_BR_BR_VID_FINANCIAMENTO_SEM_ENTRADA_PV_007.mp4,1RoQOr5kU4hoc6OMiPX0pSoHXHvX7te8_,1srhvDvav0JqrKcfySbMqJyORt7rqH5X_,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/VID/99_LEGACY,exact,Reverificado em 2026-07-07 e movido para LEGACY em 2026-07-10.
2026-07-02,20260702_122658_18546115,CAR_BR_DRIVE_23,drive_upload_manual,8_15 - IA - KELLY - Story Financiamento (Brasil).mp4,CAR_BR_BR_VID_FINANCIAMENTO_SEM_ENTRADA_PV_008.mp4,1d2PHfO1u_kHOfTXWrvr8o1LEx9IO9mi-,1uQl86lspcgXfFrZ2UILRyf_WJt3H4AFc,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/VID/99_LEGACY,exact,Reverificado em 2026-07-07 e movido para LEGACY em 2026-07-10.
2026-07-02,20260702_122658_18546115,CAR_BR_DRIVE_23,drive_upload_manual,9_20 - IA - Story Financiamento (Brasil).mp4,CAR_BR_BR_VID_FINANCIAMENTO_SEM_ENTRADA_PV_009.mp4,1gYsM0HRutHm-6QVrSai-d7tfDXS3V2DX,1o8KhJ9bOHHv9XZ8q5UnUO3P2yasAnP1A,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/VID/99_LEGACY,exact,Reverificado em 2026-07-07 e movido para LEGACY em 2026-07-10.
2026-07-02,20260702_122658_18546115,CAR_BR_DRIVE_23,drive_upload_manual,10_14 - IA - KELLY - Story Financiamento (Brasil).mp4,CAR_BR_BR_VID_FINANCIAMENTO_SEM_ENTRADA_PV_010.mp4,1oq_--OP8B6LU8f4-eiCAlIiTZKD1XsVx,1sjnB3Y3sPP0gfGRmoCOEak76sTn825ut,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/VID/99_LEGACY,exact,Reverificado em 2026-07-07 e movido para LEGACY em 2026-07-10.
2026-07-02,20260702_122658_18546115,CAR_BR_DRIVE_23,drive_upload_manual,11_01  - IA - Story Financiamento(Brasil).mp4,CAR_BR_BR_VID_FINANCIAMENTO_SEM_ENTRADA_PV_011.mp4,1-QArCDv2b2_Mh5psnUx67Ax5C4fQD_Gr,1UGew6tOMI8cQBsikSqMUt7n495sHuH-G,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/VID/99_LEGACY,exact,Reverificado em 2026-07-07 e movido para LEGACY em 2026-07-10.
2026-07-02,20260702_122658_18546115,CAR_BR_DRIVE_23,drive_upload_manual,12_23 - IA - Story Financiamento (Brasil).mp4,CAR_BR_BR_VID_FINANCIAMENTO_SEM_ENTRADA_PV_012.mp4,1UFptUVBiojHXrURIpUV4WQMyry3qGcAl,18n_vHp47AzMcAo6pqsdCNYvLcbeio6Mu,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/VID/99_LEGACY,exact,Reverificado em 2026-07-07 e movido para LEGACY em 2026-07-10.
2026-07-02,20260702_122658_18546115,CAR_BR_DRIVE_23,drive_upload_manual,13_06 - IA - Story Financiamento (Brasil).mp4,CAR_BR_BR_VID_FINANCIAMENTO_SEM_ENTRADA_PV_013.mp4,1LjDC-Jfg557dd1spPaC4LYyOiRhC3q9X,1S7SpjUdNj0M9NU3dTrNjoIYkN4GMNZQT,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/VID/99_LEGACY,exact,Reverificado em 2026-07-07 e movido para LEGACY em 2026-07-10.
2026-07-02,20260702_122658_18546115,CAR_BR_DRIVE_23,drive_upload_manual,14_04  - IA - Story Financiamento(Brasil).mp4,CAR_BR_BR_VID_FINANCIAMENTO_SEM_ENTRADA_PV_014.mp4,1KiWGfcqenumHv7VTRzLxMpR5L3kuftWg,1g6sIms2603Bxl6A5sUfF9315UE7IoHjL,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/VID/99_LEGACY,exact,Reverificado em 2026-07-07 e movido para LEGACY em 2026-07-10.
2026-07-02,20260702_122658_18546115,CAR_BR_DRIVE_23,drive_upload_manual,15_21 - IA - Story Financiamento (Brasil).mp4,CAR_BR_BR_VID_FINANCIAMENTO_SEM_ENTRADA_PV_015.mp4,1oa6jA0x19jXBKQYPGOvN35t8hqasLtix,1hZbq2Z95KIJD09cLtt3lmKINL4RH9htI,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/VID/99_LEGACY,exact,Reverificado em 2026-07-07 e movido para LEGACY em 2026-07-10.
2026-07-02,20260702_122658_18546115,CAR_BR_DRIVE_23,drive_upload_manual,16_17 - IA - Story Financiamento (Brasil).mp4,CAR_BR_BR_VID_FINANCIAMENTO_SEM_ENTRADA_PV_016.mp4,119wysqbfRId3d8MihRiYOcWathdZmjul,1bi8_EYHd60rkwRUldRn2c3dcugInxQMi,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/VID/99_LEGACY,exact,Reverificado em 2026-07-07 e movido para LEGACY em 2026-07-10.
2026-07-02,20260702_122658_18546115,CAR_BR_DRIVE_23,drive_upload_manual,17_22 - IA - Story Financiamento (Brasil).mp4,CAR_BR_BR_VID_FINANCIAMENTO_SEM_ENTRADA_PV_017.mp4,1RLRs50XVbu0KctI5_JyvabNZNNCVSH4m,1oX-INi9BrPVFM5tVtyxZQOtzq8-55m7K,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/VID/99_LEGACY,exact,Reverificado em 2026-07-07 e movido para LEGACY em 2026-07-10.
2026-07-02,20260702_122658_18546115,CAR_BR_DRIVE_23,drive_upload_manual,18_03  - IA - Story Financiamento(Brasil).mp4,CAR_BR_BR_VID_FINANCIAMENTO_SEM_ENTRADA_PV_018.mp4,1VXeB_p7GgQC8mB5UvNxVAOczBwgvyiRQ,1m5NyeeDjcHrgKgBPaFuDkKBSCTkqKVp6,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/VID/99_LEGACY,exact,Reverificado em 2026-07-07 e movido para LEGACY em 2026-07-10.
2026-07-02,20260702_122658_18546115,CAR_BR_DRIVE_23,drive_upload_manual,19_11 - IA - Story Financiamento (Brasil).mp4,CAR_BR_BR_VID_FINANCIAMENTO_SEM_ENTRADA_PV_019.mp4,1f55MGtmaUFjjYUD9bzQVrJOkZccLPtps,1DDOPUV3EzQ1aPxYMowhzewa1E5nFXcjH,MGS-AGENTS/CRIATIVOS/CAR_BR_BR/VID/99_LEGACY,exact,Reverificado em 2026-07-07 e movido para LEGACY em 2026-07-10.
